subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason
21686568,5590,5366,21182,"{""ra"":""168.930954"",""Run"":""5183"",""dec"":""22.085443"",""Field"":""250"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""516753"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020819"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742014351212618"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=168.9309539794922\u0026dec=22.0854434967041\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.790092"",""Estimated distance"":""0.020645352080464363 * c / H_0"",""Petrosian radius (degrees)"":""15.164274""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3eca86e3-158a-470d-a70f-190854a9bd61.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/44420218-930b-432a-abbc-6b440bba45a4.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9b5bd21b-f837-4c84-8670-9622e4c7b2bd.json""}",10,2018-05-26 22:00:19 UTC,classification_count
21686569,5590,5366,21182,"{""ra"":""135.032928"",""Run"":""5137"",""dec"":""16.924023"",""Field"":""148"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""508084"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020833"",""Common name"":""Unknown"",""SDSS dr7 id"":""588023240206516423"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=135.03292846679688\u0026dec=16.924022674560547\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.643583"",""Estimated distance"":""0.020670805126428604 * c / H_0"",""Petrosian radius (degrees)"":""25.526320""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f2de07ca-bbde-4400-a1d6-7ec6df999b0a.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f31e7a06-31d4-4b56-8344-c0fc2c7ef166.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/da6a7e6a-4910-4d00-b6e4-38286b430e84.json""}",10,2018-05-29 17:49:28 UTC,classification_count
21686570,5590,5366,21182,"{""ra"":""175.265320"",""Run"":""3525"",""dec"":""10.225102"",""Field"":""136"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""693002"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020862"",""Common name"":""Unknown"",""SDSS dr7 id"":""587734893287964700"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=175.26531982421875\u0026dec=10.225102424621582\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.732124"",""Estimated distance"":""0.02057170309126377 * c / H_0"",""Petrosian radius (degrees)"":""29.038961""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/34c471c2-099c-4628-aa77-dff5695a9934.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bab7e603-cc20-448f-8012-0a82bf0bf97f.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3d219fe7-9b4a-4b55-adfc-6948beb07a9c.json""}",9,,
21686571,5590,5366,21182,"{""ra"":""164.968735"",""Run"":""5087"",""dec"":""25.275974"",""Field"":""95"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""498582"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020872"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741600950452400"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=164.96873474121094\u0026dec=25.27597427368164\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.620726"",""Estimated distance"":""0.020701009780168533 * c / H_0"",""Petrosian radius (degrees)"":""9.805013""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/15c37fba-3086-495a-9ec6-eeab315a569e.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c3e75d2d-4877-4841-b1c1-3089e84e8c7c.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/35f6097e-5f9f-49a9-b674-1b0d570c3fcb.json""}",8,,
21686572,5590,5366,21182,"{""ra"":""214.904099"",""Run"":""3919"",""dec"":""38.234257"",""Field"":""81"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""276441"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020877"",""Common name"":""Unknown"",""SDSS dr7 id"":""587736584964604113"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=214.9040985107422\u0026dec=38.234256744384766\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.715216"",""Estimated distance"":""0.021146899089217186 * c / H_0"",""Petrosian radius (degrees)"":""26.722126""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e4e392a4-1463-4e32-b9f3-3b69a80fbf2d.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/972fda35-eb2b-4798-b832-0e45fb5a1981.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/40ac0f18-9550-438f-8d88-13320e352c49.json""}",6,,
21686573,5590,5366,21182,"{""ra"":""170.533905"",""Run"":""2126"",""dec"":""4.692821"",""Field"":""343"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""146675"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020886"",""Common name"":""Unknown"",""SDSS dr7 id"":""588010359082123398"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=170.53390502929688\u0026dec=4.6928205490112305\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.875187"",""Estimated distance"":""0.02052055485546589 * c / H_0"",""Petrosian radius (degrees)"":""10.100944""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3b727c3d-782e-49e6-b412-974ad722bdb6.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0b639168-e004-432c-9b28-966576f88667.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/42f1d048-1481-4683-b1d2-f7ce2adec9b8.json""}",3,,
21686574,5590,5366,21182,"{""ra"":""120.029655"",""Run"":""4294"",""dec"":""55.349674"",""Field"":""108"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""401653"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020925"",""Common name"":""Unknown"",""SDSS dr7 id"":""587738197189722386"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=120.02965545654297\u0026dec=55.349674224853516\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.835609"",""Estimated distance"":""0.021331455558538437 * c / H_0"",""Petrosian radius (degrees)"":""14.835650""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/662cf5b9-404f-4891-a483-8a2ea89ca617.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/02061d0c-2fa2-407c-bda9-a9a8ec186c2a.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/50a5a285-64d9-464a-a96c-d640147fd61f.json""}",8,,
21686575,5590,5366,21182,"{""ra"":""167.506195"",""Run"":""2883"",""dec"":""52.387135"",""Field"":""130"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""157976"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020938"",""Common name"":""Unknown"",""SDSS dr7 id"":""587732136992309363"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=167.50619506835938\u0026dec=52.38713455200195\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.805077"",""Estimated distance"":""0.021228959783911705 * c / H_0"",""Petrosian radius (degrees)"":""17.698072""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/81dadb13-3013-414a-969c-2d96bb2d68f0.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d2c1a37a-f0d4-4f1b-a65b-2ca19e6d2bd9.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f57c4776-9191-4205-8718-6d296aa7385e.json""}",8,,
21686576,5590,5366,21182,"{""ra"":""179.241486"",""Run"":""5224"",""dec"":""24.129471"",""Field"":""172"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""524169"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.022074"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742189366018236"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=179.24148559570312\u0026dec=24.129470825195312\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.441188"",""Estimated distance"":""0.021845079958438873 * c / H_0"",""Petrosian radius (degrees)"":""13.349513""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/53d1831f-ed99-414c-a793-2605b51560e8.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bd31f26e-b995-41b5-b983-15f9805657b4.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9f6793ef-5cd0-49d3-b693-e1be501e1ebd.json""}",4,,
21686577,5590,5366,21182,"{""ra"":""194.655350"",""Run"":""5087"",""dec"":""27.176605"",""Field"":""273"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""482412"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.025568"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741602035859537"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=194.6553497314453\u0026dec=27.176605224609375\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.710526"",""Estimated distance"":""0.025452692061662674 * c / H_0"",""Petrosian radius (degrees)"":""8.659977""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/04ff3329-f351-4168-ba74-d61b68d2a5a0.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1098712a-5e7f-4e5f-b178-7dbb402857e5.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6e56d173-d1f4-44b4-bc56-c654e2d8d581.json""}",6,,
21686578,5590,5366,21182,"{""ra"":""139.267227"",""Run"":""5080"",""dec"":""20.093491"",""Field"":""174"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""491467"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.028932"",""Common name"":""Unknown"",""SDSS dr7 id"":""588023046941311273"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=139.26722717285156\u0026dec=20.093490600585938\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.675558"",""Estimated distance"":""0.028662560507655144 * c / H_0"",""Petrosian radius (degrees)"":""12.012248""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c66a8ab9-3b58-4edb-bf3e-3b630974e276.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ccf85c4a-be99-4866-8a6d-8b1dfefd33a3.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/df470d4d-97e2-4eda-90f8-c9031f85cbcc.json""}",4,,
21686579,5590,5366,21182,"{""ra"":""244.924881"",""Run"":""3187"",""dec"":""37.806290"",""Field"":""129"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""686690"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.030685"",""Common name"":""Unknown"",""SDSS dr7 id"":""587733441051689131"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=244.9248809814453\u0026dec=37.80628967285156\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.706494"",""Estimated distance"":""0.031105542555451393 * c / H_0"",""Petrosian radius (degrees)"":""16.057394""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1f9b04cc-cd43-4065-8069-0d784ebe67f4.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0ecc097f-2140-406b-94ff-71e593738c2d.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/845d0e27-92d0-46e7-9add-d8306967df57.json""}",8,,
21686580,5590,5366,21182,"{""ra"":""253.603561"",""Run"":""2335"",""dec"":""37.832355"",""Field"":""53"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""101232"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.032302"",""Common name"":""Unknown"",""SDSS dr7 id"":""588007004734619817"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=253.6035614013672\u0026dec=37.83235549926758\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.534841"",""Estimated distance"":""0.03279929235577583 * c / H_0"",""Petrosian radius (degrees)"":""9.933681""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a7b0ba01-12ec-487b-9309-3aa1628825dc.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/41319c94-4188-46c6-be8e-9ed5aee66ba7.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1caa6c0b-d3fd-4581-a765-79b54de0b66a.json""}",5,,
21686581,5590,5366,21182,"{""ra"":""243.843887"",""Run"":""3926"",""dec"":""30.776850"",""Field"":""117"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""287921"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.032317"",""Common name"":""Unknown"",""SDSS dr7 id"":""587736751932834021"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=243.84388732910156\u0026dec=30.7768497467041\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.818044"",""Estimated distance"":""0.032639943063259125 * c / H_0"",""Petrosian radius (degrees)"":""13.634327""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0f816932-fac7-4569-82c5-21a4074f890b.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/eca30745-262b-4d61-b108-c0e2dbf95d4e.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f6d6a100-5283-4092-a8a4-1f4dcbb7ce6a.json""}",2,,
21686582,5590,5366,21182,"{""ra"":""133.377457"",""Run"":""5071"",""dec"":""20.590601"",""Field"":""132"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""489813"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.033540"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741533844013077"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=133.37745666503906\u0026dec=20.590600967407227\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.750134"",""Estimated distance"":""0.033306870609521866 * c / H_0"",""Petrosian radius (degrees)"":""12.699185""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d84c0f9b-7ceb-4b43-9db5-d3b420633669.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/93329bac-065d-45dc-a62d-8bc368de55fe.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f213cedf-d145-437d-8fcc-be229086b98d.json""}",9,,
21686583,5590,5366,21182,"{""ra"":""218.689697"",""Run"":""1412"",""dec"":""63.493164"",""Field"":""265"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""574420"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.034565"",""Common name"":""Unknown"",""SDSS dr7 id"":""587725817493651576"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=218.689697265625\u0026dec=63.4931640625\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.564717"",""Estimated distance"":""0.03512532263994217 * c / H_0"",""Petrosian radius (degrees)"":""12.398714""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/349ec958-d4af-4b0d-af3b-66d4c4f66336.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c59c2479-841a-4c56-97f3-90c0054223fb.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/be565ce4-e1e4-446d-99ee-12c1bfe5ca41.json""}",2,,
21686584,5590,5366,21182,"{""ra"":""237.169678"",""Run"":""4671"",""dec"":""20.688845"",""Field"":""60"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""685852"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.036670"",""Common name"":""Unknown"",""SDSS dr7 id"":""587739814241763497"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=237.169677734375\u0026dec=20.688844680786133\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.816249"",""Estimated distance"":""0.03678940236568451 * c / H_0"",""Petrosian radius (degrees)"":""23.027773""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ef308915-1ab2-4dd5-85f4-bcec0cb1aaec.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6a2d0972-22ca-474d-88cc-cbe854a20841.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/57f852e7-f765-448d-ac99-3cf60f29a1e8.json""}",7,,
21686585,5590,5366,21182,"{""ra"":""242.090912"",""Run"":""3910"",""dec"":""4.722453"",""Field"":""212"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""393042"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.036879"",""Common name"":""Unknown"",""SDSS dr7 id"":""587730023338279050"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=242.09091186523438\u0026dec=4.7224531173706055\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.373941"",""Estimated distance"":""0.0368216335773468 * c / H_0"",""Petrosian radius (degrees)"":""9.522999""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/81c9e45f-c49d-4c51-8813-b122c43729cc.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fb04bb16-95f1-49d2-a7ac-3b8203917e23.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/26caed44-8a78-49bb-a5b5-761e1b4d1e0c.json""}",5,,
21686586,5590,5366,21182,"{""ra"":""202.578278"",""Run"":""4576"",""dec"":""32.514446"",""Field"":""547"",""Rerun"":""301"",""Camcol"":""1"",""NSA id"":""444954"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.037296"",""Common name"":""Unknown"",""SDSS dr7 id"":""587739405714915421"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=202.57827758789062\u0026dec=32.51444625854492\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.864941"",""Estimated distance"":""0.037313785403966904 * c / H_0"",""Petrosian radius (degrees)"":""13.916864""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4c329875-77b6-40e5-a495-9c8fdeff1c9b.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/353c243a-c6b6-4b3f-babf-15e9920a10a4.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4678f811-6900-4af0-8949-8d94cb353ce0.json""}",3,,
21686587,5590,5366,21182,"{""ra"":""180.690079"",""Run"":""3900"",""dec"":""39.096268"",""Field"":""352"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""444628"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.037346"",""Common name"":""Unknown"",""SDSS dr7 id"":""588017977817825371"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=180.69007873535156\u0026dec=39.09626770019531\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.886624"",""Estimated distance"":""0.03738279640674591 * c / H_0"",""Petrosian radius (degrees)"":""17.799644""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/975275cd-98a0-4989-9d70-64ccd5bdf4ab.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1224fa3b-f5a2-4fb5-bd47-82dff12fb6a6.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/531a1039-0ed4-423f-8243-f92393455965.json""}",9,,
21686588,5590,5366,21182,"{""ra"":""157.762115"",""Run"":""5140"",""dec"":""23.750900"",""Field"":""47"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""496270"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.037620"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741600410632336"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=157.76211547851562\u0026dec=23.750900268554688\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.700338"",""Estimated distance"":""0.03736471012234688 * c / H_0"",""Petrosian radius (degrees)"":""18.421434""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7cde33ac-1496-45f2-8800-32abf0fa47f6.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3a33dea6-1ca8-4e25-9e23-6c0a786422e0.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3246c2ad-fabc-4741-b2b4-01cfe5a8bb90.json""}",4,,
21686589,5590,5366,21182,"{""ra"":""173.523254"",""Run"":""4392"",""dec"":""36.606819"",""Field"":""172"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""427940"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.038476"",""Common name"":""Unknown"",""SDSS dr7 id"":""587738616490098698"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=173.52325439453125\u0026dec=36.60681915283203\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.679415"",""Estimated distance"":""0.03845364600419998 * c / H_0"",""Petrosian radius (degrees)"":""8.659977""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bafc916d-c7b6-4521-9b6e-3f5507f6bf2f.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/21ea9d65-fc68-4cd3-96a5-3f6112e4b9a8.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/64acaca3-6e0b-45fa-9874-36919c75225d.json""}",5,,
21686590,5590,5366,21182,"{""ra"":""206.017075"",""Run"":""3716"",""dec"":""45.310291"",""Field"":""136"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""302321"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.038648"",""Common name"":""Unknown"",""SDSS dr7 id"":""588017115050999842"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=206.01707458496094\u0026dec=45.3102912902832\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.628950"",""Estimated distance"":""0.038891855627298355 * c / H_0"",""Petrosian radius (degrees)"":""8.605423""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a1bd820a-e9a5-4d5f-84e7-70166795a920.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4147f5e0-7a1a-4ef9-a9f4-497b0e84b5c8.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e965278c-5444-488c-bc22-cad2b77eb4ad.json""}",2,,
21686591,5590,5366,21182,"{""ra"":""246.115845"",""Run"":""3997"",""dec"":""25.183990"",""Field"":""80"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""312912"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.039034"",""Common name"":""Unknown"",""SDSS dr7 id"":""587736919435116713"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=246.1158447265625\u0026dec=25.183990478515625\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.687841"",""Estimated distance"":""0.03930509090423584 * c / H_0"",""Petrosian radius (degrees)"":""18.282845""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3733eca6-ab28-4e53-b3fd-e14c32b31983.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/40c3f250-5544-407d-b511-028abf12d695.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/723693fc-74ee-4309-bfe7-96db1fafb889.json""}",4,,
